method,delta,match.poss,match.id,control,timeout,effect
maha,4,away,1789,-0.25,0.25,0.5
maha,4,away,1790,-0.25,0.5,0.75
maha,4,away,1791,0.5,-0,-0.5
maha,4,away,1792,0.5,0.5,0
maha,4,away,1793,-0.25,1,1.25
maha,4,away,1794,-0.5,1,1.5
maha,4,away,1795,1,1,0
maha,4,away,1796,-0.75,-0.25,0.5
maha,4,away,1797,0.25,-0.25,-0.5
maha,4,away,1798,-0.5,0.25,0.75
maha,4,away,1799,-0,0.5,0.5
maha,4,away,1800,1.25,-0,-1.25
maha,4,away,1801,2.25,1,-1.25
maha,4,away,1802,0.75,0.75,0
maha,4,away,1803,0.75,0.5,-0.25
maha,4,away,1804,0.25,-0.25,-0.5
maha,4,away,1805,0.75,-0.25,-1
maha,4,away,1806,-0.75,-2.25,-1.5
maha,4,away,1807,0.25,0.75,0.5
maha,4,away,1808,-0.5,0.25,0.75
maha,4,away,1809,0.75,1,0.25
maha,4,away,1810,0.25,1.5,1.25
maha,4,away,1811,0.5,1.5,1
maha,4,away,1812,0.5,0.25,-0.25
maha,4,away,1813,0.25,0.5,0.25
maha,4,away,1814,-0.5,0.5,1
maha,4,away,1815,1.25,-0.75,-2
maha,4,away,1816,0.75,0.75,0
maha,4,away,1817,-0.5,0.25,0.75
maha,4,away,1818,0.5,-0.75,-1.25
maha,4,away,1819,0.75,0.25,-0.5
maha,4,away,1820,-0,-0.25,-0.25
maha,4,away,1821,0.5,-0.25,-0.75
maha,4,away,1822,1.25,-0,-1.25
maha,4,away,1823,1,0.5,-0.5
maha,4,away,1824,0.5,-0,-0.5
maha,4,away,1825,1.25,1.25,0
maha,4,away,1826,-0,1,1
maha,4,away,1827,-0.25,0.5,0.75
maha,4,away,1828,-0.5,-0.5,0
maha,4,away,1829,0.75,1,0.25
maha,4,away,1830,0.25,1.25,1
maha,4,away,1831,0.75,1,0.25
maha,4,away,1832,1,0.75,-0.25
maha,4,away,1833,-1,-0,1
maha,4,away,1834,-0,-0.5,-0.5
maha,4,away,1835,0.25,1,0.75
maha,4,away,1836,0.25,1.5,1.25
maha,4,away,1837,1.5,1.5,0
maha,4,away,1838,0.75,0.25,-0.5
maha,4,away,1839,0.75,-0.25,-1
maha,4,away,1840,0.75,-0,-0.75
maha,4,away,1841,0.5,0.25,-0.25
maha,4,away,1842,-0.5,-0.75,-0.25
maha,4,away,1843,1,1,0
maha,4,away,1844,-0.5,1,1.5
maha,4,away,1845,0.5,1.5,1
maha,4,away,1846,0.25,1.25,1
maha,4,away,1847,-0.75,-0.5,0.25
maha,4,away,1848,1,0.5,-0.5
maha,4,away,1849,0.5,0.5,0
maha,4,away,1850,0.75,1.25,0.5
maha,4,away,1851,0.25,-0,-0.25
maha,4,away,1852,1,0.5,-0.5
maha,4,away,1853,-0.25,-0.5,-0.25
maha,4,away,1854,0.75,1,0.25
maha,4,away,1855,0.5,-0.75,-1.25
maha,4,away,1856,-1,-1.25,-0.25
maha,4,away,1857,2,1.5,-0.5
maha,4,away,1858,1.5,1.5,0
maha,4,away,1859,0.5,-0,-0.5
maha,4,away,1860,1,0.75,-0.25
maha,4,away,1861,-0,-0,0
maha,4,away,1862,-0,0.25,0.25
maha,4,away,1863,-0.25,-0,0.25
maha,4,away,1864,1.25,-0.25,-1.5
maha,4,away,1865,-1,-0.25,0.75
maha,4,away,1866,-0,-0.25,-0.25
maha,4,away,1867,-0.75,-1.75,-1
maha,4,away,1868,1,-0,-1
maha,4,away,1869,0.5,0.5,0
maha,4,away,1870,1.25,-0.5,-1.75
maha,4,away,1871,-1.25,-0.25,1
maha,4,away,1872,2,-0,-2
maha,4,away,1873,1.5,0.25,-1.25
maha,4,away,1874,-0.75,1,1.75
maha,4,away,1875,1.25,1.25,0
maha,4,away,1876,0.25,0.25,0
maha,4,away,1877,-0.75,0.25,1
maha,4,away,1878,0.5,-0.25,-0.75
maha,4,away,1879,-1.75,-0.5,1.25
maha,4,away,1880,1,0.25,-0.75
maha,4,away,1881,-0,0.25,0.25
maha,4,away,1882,-0,0.75,0.75
maha,4,away,1883,0.5,0.75,0.25
maha,4,away,1884,1.25,0.5,-0.75
maha,4,away,1885,1.25,0.5,-0.75
maha,4,away,1886,0.5,0.25,-0.25
maha,4,away,1887,-0,0.5,0.5
maha,4,away,1888,1.25,1.5,0.25
maha,4,away,1889,-0.75,-1,-0.25
maha,4,away,1890,1.5,0.75,-0.75
maha,4,away,1891,-0.75,-0,0.75
maha,4,away,1892,0.5,-0,-0.5
maha,4,away,1893,0.5,1,0.5
maha,4,away,1894,-0.75,-0,0.75
maha,4,away,1895,-0,1,1
maha,4,away,1896,1.5,0.25,-1.25
maha,4,away,1897,0.75,0.5,-0.25
maha,4,away,1898,0.5,-0,-0.5
maha,4,away,1899,1,1.25,0.25
maha,4,away,1900,-1,-0.75,0.25
maha,4,away,1901,0.25,1,0.75
maha,4,away,1902,-1.75,-0.25,1.5
maha,4,away,1903,-0.25,0.75,1
maha,4,away,1904,0.25,-1.25,-1.5
maha,4,away,1905,-0.25,-0.75,-0.5
maha,4,away,1906,1,-0,-1
maha,4,away,1907,-0,0.25,0.25
maha,4,away,1908,-0,-0,0
maha,4,away,1909,0.75,0.25,-0.5
maha,4,away,1910,2,2,0
maha,4,away,1911,0.75,2,1.25
maha,4,away,1912,-0,1.25,1.25
maha,4,away,1913,0.25,1,0.75
maha,4,away,1914,1.25,1,-0.25
maha,4,away,1915,-0.25,-0.5,-0.25
maha,4,away,1916,0.75,1.75,1
maha,4,away,1917,-1,-0.75,0.25
maha,4,away,1918,0.5,-0,-0.5
maha,4,away,1919,0.5,1.25,0.75
maha,4,away,1920,-0.25,-0.5,-0.25
maha,4,away,1921,-0.5,-0,0.5
maha,4,away,1922,1.25,1.25,0
maha,4,away,1923,-0.25,0.25,0.5
maha,4,away,1924,0.5,1,0.5
maha,4,away,1925,1,1.75,0.75
maha,4,away,1926,0.75,1,0.25
maha,4,away,1927,1.75,0.5,-1.25
maha,4,away,1928,0.25,0.25,0
maha,4,away,1929,-1.25,-0.75,0.5
maha,4,away,1930,0.75,1,0.25
maha,4,away,1931,-0,-0.25,-0.25
maha,4,away,1932,-0,0.75,0.75
maha,4,away,1933,0.75,1,0.25
maha,4,away,1934,-0,-0,0
maha,4,away,1935,1.5,1.5,0
maha,4,away,1936,1,-0.75,-1.75
maha,4,away,1937,-2,-0.5,1.5
maha,4,away,1938,1.25,-0.5,-1.75
maha,4,away,1939,1.25,0.25,-1
maha,4,away,1940,0.25,-0,-0.25
maha,4,away,1941,0.5,0.5,0
maha,4,away,1942,-0.25,-0.25,0
maha,4,away,1943,-0.5,-0.75,-0.25
maha,4,away,1944,1,-0.5,-1.5
maha,4,away,1945,1.5,1.75,0.25
maha,4,away,1946,1.25,1,-0.25
maha,4,away,1947,0.75,0.75,0
maha,4,away,1948,-0.25,1.5,1.75
maha,4,away,1949,0.25,1,0.75
maha,4,away,1950,-0.25,0.25,0.5
maha,4,away,1951,-0.5,-0.25,0.25
maha,4,away,1952,1.5,1.75,0.25
maha,4,away,1953,-1.25,0.25,1.5
maha,4,away,1954,0.5,1,0.5
maha,4,away,1955,0.5,0.75,0.25
maha,4,away,1956,0.5,-0.5,-1
maha,4,away,1957,-0.75,0.25,1
maha,4,away,1958,0.5,-0,-0.5
maha,4,away,1959,-0.75,0.25,1
maha,4,away,1960,1,0.25,-0.75
maha,4,away,1961,0.75,0.5,-0.25
maha,4,away,1962,-0.25,-0.75,-0.5
maha,4,away,1963,0.25,-0.75,-1
maha,4,away,1964,-0,1,1
maha,4,away,1965,-0.5,-0,0.5
maha,4,away,1966,0.5,-0,-0.5
maha,4,away,1967,1,1,0
maha,4,away,1968,-1,-1,0
maha,4,away,1969,1.5,-0,-1.5
maha,4,away,1970,1.5,0.5,-1
maha,4,away,1971,1.5,0.25,-1.25
maha,4,away,1972,-0.25,-2.25,-2
maha,4,away,1973,0.75,-0.25,-1
maha,4,away,1974,-0,0.5,0.5
maha,4,away,1975,-0,0.75,0.75
maha,4,away,1976,0.5,1.25,0.75
maha,4,away,1977,-0.5,-0,0.5
maha,4,away,1978,1,0.75,-0.25
maha,4,away,1979,-0,0.5,0.5
maha,4,away,1980,-1.25,-0.25,1
maha,4,away,1981,-0.25,1.25,1.5
maha,4,away,1982,1,1,0
maha,4,away,1983,0.5,-0.5,-1
maha,4,away,1984,-0.75,-0,0.75
maha,4,away,1985,-0.5,-1.25,-0.75
maha,4,away,1986,0.25,-1.75,-2
maha,4,away,1987,0.75,-0,-0.75
maha,4,away,1988,-0.5,-0.5,0
maha,4,away,1989,-0,0.25,0.25
maha,4,away,1990,-0.5,0.75,1.25
maha,4,away,1991,0.5,-1,-1.5
maha,4,away,1992,0.75,0.5,-0.25
maha,4,away,1993,1.75,0.75,-1
maha,4,away,1994,0.75,-1.25,-2
maha,4,away,1995,-0.25,-0.25,0
maha,4,away,1996,0.5,2,1.5
maha,4,away,1997,0.75,-0,-0.75
maha,4,away,1998,0.75,1.5,0.75
maha,4,away,1999,1,2,1
maha,4,away,2000,1.25,1.75,0.5
maha,4,away,2001,1,1,0
maha,4,away,2002,1.5,-0,-1.5
maha,4,away,2003,-0.25,1.25,1.5
maha,4,away,2004,1,-0.75,-1.75
maha,4,away,2005,1,1.25,0.25
maha,4,away,2006,-0,-0,0
maha,4,away,2007,0.5,1,0.5
maha,4,away,2008,0.75,0.25,-0.5
maha,4,away,2009,1.25,0.25,-1
maha,4,away,2010,1.5,1,-0.5
maha,4,away,2011,-0.25,0.25,0.5
maha,4,away,2012,0.5,-0.25,-0.75
maha,4,away,2013,-0,0.75,0.75
maha,4,away,2014,0.5,1.5,1
maha,4,away,2015,-0.75,0.5,1.25
maha,4,away,2016,-0,-0.25,-0.25
maha,4,away,2017,-0,-0,0
maha,4,away,2018,1.25,-0,-1.25
maha,4,away,2019,0.75,-0.25,-1
maha,4,away,2020,1,0.75,-0.25
maha,4,away,2021,1,0.25,-0.75
maha,4,away,2022,-0.75,-0.75,0
maha,4,away,2023,1.75,1.25,-0.5
maha,4,away,2024,0.25,0.25,0
maha,4,away,2025,1.25,0.5,-0.75
maha,4,away,2026,0.75,0.75,0
maha,4,away,2027,1.25,0.5,-0.75
maha,4,away,2028,0.25,-0.25,-0.5
maha,4,away,2029,-0,-0.5,-0.5
maha,4,away,2030,0.5,0.25,-0.25
maha,4,away,2031,0.75,0.75,0
maha,4,away,2032,1,0.25,-0.75
maha,4,away,2033,-0,-0.75,-0.75
maha,4,away,2034,-1.5,-1.75,-0.25
maha,4,away,2035,0.25,-0.5,-0.75
maha,4,away,2036,-0.75,-1.75,-1
maha,4,away,2037,-0,0.75,0.75
maha,4,away,2038,0.25,1.25,1
maha,4,away,2039,1.25,0.5,-0.75
maha,4,away,2040,-0.5,-1,-0.5
maha,4,away,2041,-0.75,-0.5,0.25
maha,4,away,2042,-1.75,-0.75,1
maha,4,away,2043,0.25,1.25,1
maha,4,away,2044,1.25,2,0.75
maha,4,away,2045,-0.25,-0.5,-0.25
maha,4,away,2046,-0,1,1
maha,4,away,2047,-1.25,-0.5,0.75
maha,4,away,2048,-0,-0.5,-0.5
maha,4,away,2049,-0,1,1
maha,4,away,2050,1.25,1.25,0
maha,4,away,2051,-0.75,0.25,1
maha,4,away,2052,0.25,0.5,0.25
maha,4,away,2053,0.5,-0.25,-0.75
maha,4,away,2054,1,0.25,-0.75
maha,4,away,2055,1,1.25,0.25
maha,4,away,2056,-0.5,0.75,1.25
maha,4,away,2057,-1,-2.25,-1.25
maha,4,away,2058,0.5,-0.5,-1
maha,4,away,2059,-0,0.75,0.75
maha,4,away,2060,-0,-0,0
maha,4,away,2061,-0.25,-0.5,-0.25
maha,4,away,2062,0.25,-0.5,-0.75
maha,4,away,2063,-0.75,0.75,1.5
maha,4,away,2064,-1,-0.75,0.25
maha,4,away,2065,-0,-1.25,-1.25
maha,4,away,2066,1.25,0.5,-0.75
maha,4,away,2067,0.75,0.75,0
maha,4,away,2068,0.75,-0.75,-1.5
maha,4,away,2069,1.75,1.75,0
maha,4,away,2070,-0,0.5,0.5
maha,4,away,2071,-0.25,-0.5,-0.25
maha,4,away,2072,0.5,1.25,0.75
maha,4,away,2073,0.25,-0,-0.25
maha,4,away,2074,0.25,-0.75,-1
maha,4,away,2075,-0.25,-0.25,0
maha,4,away,2076,1.25,2.25,1
maha,4,away,2077,-0.25,0.5,0.75
maha,4,away,2078,-0,-0,0
maha,4,away,2079,-0,-0,0
maha,4,away,2080,1,2.5,1.5
maha,4,away,2081,1,1,0
maha,4,away,2082,-1,-1,0
maha,4,away,2083,-1,-0.5,0.5
maha,4,away,2084,1.75,1.75,0
maha,4,away,2085,0.25,-0,-0.25
maha,4,away,2086,-1.25,0.75,2
maha,4,away,2087,-1.25,0.25,1.5
maha,4,away,2088,1.25,1.25,0
maha,4,away,2089,1.25,0.5,-0.75
maha,4,away,2090,0.25,1.5,1.25
maha,4,away,2091,0.5,1,0.5
maha,4,away,2092,0.25,1.75,1.5
maha,4,away,2093,0.5,1.75,1.25
maha,4,away,2094,0.25,-1.5,-1.75
maha,4,away,2095,-0.25,-0,0.25
maha,4,away,2096,1,0.25,-0.75
maha,4,away,2097,1.25,0.75,-0.5
maha,4,away,2098,1.75,1.75,0
maha,4,away,2099,-0.25,0.25,0.5
maha,4,away,2100,-0,0.5,0.5
maha,4,away,2101,1.5,-0,-1.5
maha,4,away,2102,-0.75,-0.25,0.5
maha,4,away,2103,1.75,0.25,-1.5
maha,4,away,2104,1.25,-0,-1.25
maha,4,away,2105,0.75,1.25,0.5
maha,4,away,2106,0.25,1.25,1
maha,4,away,2107,-1,-0,1
maha,4,away,2108,0.75,1.5,0.75
maha,4,away,2109,0.75,0.75,0
maha,4,away,2110,1.25,-0,-1.25
maha,4,away,2111,0.75,-1,-1.75
maha,4,away,2112,0.75,-0,-0.75
maha,4,away,2113,-0.25,-1.25,-1
maha,4,away,2114,1.5,1.75,0.25
maha,4,away,2115,1,1.75,0.75
maha,4,away,2116,-0,1.5,1.5
maha,4,away,2117,1,0.5,-0.5
maha,4,away,2118,-0,1,1
maha,4,away,2119,0.5,0.25,-0.25
maha,4,away,2120,1,0.25,-0.75
maha,4,away,2121,0.75,0.75,0
maha,4,away,2122,1.5,2,0.5
maha,4,away,2123,1,-0.25,-1.25
maha,4,away,2124,-0.5,0.75,1.25
maha,4,away,2125,-0.25,-1.25,-1
maha,4,away,2126,0.75,1,0.25
maha,4,away,2127,1.25,0.25,-1
maha,4,away,2128,1.25,1.25,0
maha,4,away,2129,-0,1.25,1.25
maha,4,away,2130,1.5,1.25,-0.25
maha,4,away,2131,0.75,0.5,-0.25
maha,4,away,2132,-0.5,-1,-0.5
maha,4,away,2133,1.5,0.25,-1.25
maha,4,away,2134,0.25,1.5,1.25
maha,4,away,2135,-1,-1,0
maha,4,away,2136,0.5,-0.25,-0.75
maha,4,away,2137,-0.75,-0.75,0
maha,4,away,2138,0.75,-0,-0.75
maha,4,away,2139,0.75,0.25,-0.5
maha,4,away,2140,0.5,-0,-0.5
maha,4,away,2141,-0.5,0.25,0.75
maha,4,away,2142,-0.25,-0.75,-0.5
maha,4,away,2143,0.25,-0.75,-1
maha,4,away,2144,-0,1.5,1.5
maha,4,away,2145,1.25,1,-0.25
maha,4,away,2146,-0.75,0.25,1
maha,4,away,2147,-0.5,-0.25,0.25
maha,4,away,2148,-0.25,-0.25,0
maha,4,away,2149,0.5,0.5,0
maha,4,away,2150,0.5,-0,-0.5
maha,4,away,2151,1.25,0.5,-0.75
maha,4,away,2152,1,2,1
maha,4,away,2153,0.5,-0,-0.5
maha,4,away,2154,1,1,0
maha,4,away,2155,1.75,1.25,-0.5
maha,4,away,2156,0.5,0.5,0
maha,4,away,2157,0.5,1.25,0.75
maha,4,away,2158,-0.5,-0.25,0.25
maha,4,away,2159,0.5,1,0.5
maha,4,away,2160,-0,1.25,1.25
maha,4,away,2161,0.5,2,1.5
maha,4,away,2162,-0.25,0.75,1
maha,4,away,2163,-0,1,1
maha,4,away,2164,1.5,1,-0.5
maha,4,away,2165,0.75,1,0.25
maha,4,away,2166,0.75,0.25,-0.5
maha,4,away,2167,0.5,0.5,0
maha,4,away,2168,-1.25,-0.5,0.75
maha,4,away,2169,1,-0.25,-1.25
maha,4,away,2170,1,1,0
maha,4,away,2171,1.5,1.5,0
maha,4,away,2172,-0,0.5,0.5
maha,4,away,2173,-0.5,0.25,0.75
maha,4,away,2174,-0.75,-1.25,-0.5
maha,4,away,2175,-0.25,0.25,0.5
maha,4,away,2176,0.25,1.25,1
maha,4,away,2177,0.5,1,0.5
maha,4,away,2178,1.5,1.25,-0.25
maha,4,away,2179,1.25,1.5,0.25
maha,4,away,2180,-0.25,1.75,2
maha,4,away,2181,1.25,-0,-1.25
maha,4,away,2182,1.5,0.25,-1.25
maha,4,away,2183,-0,-0.5,-0.5
maha,4,away,2184,-0.75,0.75,1.5
maha,4,away,2185,-0.25,0.25,0.5
maha,4,away,2186,1.25,1,-0.25
maha,4,away,2187,-0.25,-0,0.25
maha,4,away,2188,-0.25,-2,-1.75
maha,4,away,2189,-0,0.5,0.5
maha,4,away,2190,1.75,1.5,-0.25
maha,4,away,2191,-0.5,0.5,1
maha,4,away,2192,1.75,1.5,-0.25
maha,4,away,2193,-1.25,-1.25,0
maha,4,away,2194,1.5,2,0.5
maha,4,away,2195,1.25,0.75,-0.5
maha,4,away,2196,0.5,0.25,-0.25
maha,4,away,2197,1.25,0.5,-0.75
maha,4,away,2198,-0,1,1
maha,4,away,2199,-1.25,-1.75,-0.5
maha,4,away,2200,1,0.75,-0.25
maha,4,away,2201,-0.25,1,1.25
maha,4,away,2202,-0.75,-0.75,0
maha,4,away,2203,2.25,1.75,-0.5
maha,4,away,2204,1,-0,-1
maha,4,away,2205,0.25,0.25,0
maha,4,away,2206,0.75,0.5,-0.25
maha,4,away,2207,-0.25,0.75,1
maha,4,away,2208,0.75,0.5,-0.25
maha,4,away,2209,-1.25,-0.75,0.5
maha,4,away,2210,-0,-0,0
maha,4,away,2211,-0.5,-1.75,-1.25
maha,4,away,2212,-0.25,0.25,0.5
maha,4,away,2213,-0.25,0.75,1
maha,4,away,2214,-0.5,-0,0.5
maha,4,away,2215,2,0.75,-1.25
maha,4,away,2216,-0.25,-2.25,-2
maha,4,away,2217,1,1.5,0.5
maha,4,away,2218,0.25,0.25,0
maha,4,away,2219,-0.75,0.25,1
maha,4,away,2220,0.25,0.75,0.5
maha,4,away,2221,1.5,0.75,-0.75
maha,4,away,2222,-0.75,-1.25,-0.5
maha,4,away,2223,-0.25,0.25,0.5
maha,4,away,2224,-0.5,1,1.5
maha,4,away,2225,-1,-0,1
maha,4,away,2226,1.25,1.5,0.25
maha,4,away,2227,1,0.5,-0.5
maha,4,away,2228,1.5,0.5,-1
maha,4,away,2229,-0.25,-1.25,-1
maha,4,away,2230,-0.5,-0,0.5
maha,4,away,2231,-1,1,2
maha,4,away,2232,0.75,0.5,-0.25
maha,4,away,2233,0.75,1.25,0.5
maha,4,away,2234,-0,-0,0
maha,4,away,2235,1.25,0.5,-0.75
maha,4,away,2236,1.25,1,-0.25
maha,4,away,2237,-0,1,1
maha,4,away,2238,0.5,1.25,0.75
maha,4,away,2239,-0,-0.5,-0.5
maha,4,away,2240,1.5,1.5,0
maha,4,away,2241,-0.5,-0,0.5
maha,4,away,2242,-0.5,0.5,1
maha,4,away,2243,-0,-0.5,-0.5
maha,4,away,2244,0.75,0.75,0
maha,4,away,2245,-0.75,-0,0.75
maha,4,away,2246,0.75,0.75,0
maha,4,away,2247,-0.25,-0.5,-0.25
maha,4,away,2248,-0.25,1.5,1.75
maha,4,away,2249,1.25,0.25,-1
maha,4,away,2250,0.5,0.5,0
maha,4,away,2251,0.5,0.5,0
maha,4,away,2252,1,1,0
maha,4,away,2253,-0.25,-0.5,-0.25
maha,4,away,2254,1.25,1,-0.25
maha,4,away,2255,1.25,0.5,-0.75
maha,4,away,2256,0.75,-0.5,-1.25
maha,4,away,2257,-0.75,-0,0.75
maha,4,away,2258,1.75,0.25,-1.5
maha,4,away,2259,0.25,0.25,0
maha,4,away,2260,1.25,0.5,-0.75
maha,4,away,2261,1,0.75,-0.25
maha,4,away,2262,1.25,1,-0.25
maha,4,away,2263,0.5,1.25,0.75
maha,4,away,2264,0.25,-1,-1.25
maha,4,away,2265,0.75,0.25,-0.5
maha,4,away,2266,-0.75,-0.5,0.25
maha,4,away,2267,1.75,2,0.25
maha,4,away,2268,-0,-0.75,-0.75
maha,4,away,2269,1.25,1.25,0
maha,4,away,2270,-1,-0.25,0.75
maha,4,away,2271,-0,-1,-1
maha,4,away,2272,1.5,1.25,-0.25
maha,4,away,2273,-1.25,0.5,1.75
maha,4,away,2274,1,-0,-1
maha,4,away,2275,1.5,-0,-1.5
maha,4,away,2276,0.25,0.75,0.5
maha,4,away,2277,1,-0,-1
maha,4,away,2278,2,0.5,-1.5
maha,4,away,2279,1,0.75,-0.25
maha,4,away,2280,-0,-0.5,-0.5
maha,4,away,2281,0.75,1,0.25
maha,4,away,2282,-0.5,1,1.5
maha,4,away,2283,1,-0,-1
maha,4,away,2284,0.25,0.5,0.25
maha,4,away,2285,-0.5,1,1.5
maha,4,away,2286,-0.25,1,1.25
maha,4,away,2287,-1,-1,0
maha,4,away,2288,0.5,1,0.5
maha,4,away,2289,-0,1.25,1.25
maha,4,away,2290,0.5,0.75,0.25
maha,4,away,2291,-0.5,-0,0.5
maha,4,away,2292,0.75,2,1.25
maha,4,away,2293,0.25,1,0.75
maha,4,away,2294,-0.25,0.5,0.75
maha,4,away,2295,-0.25,-0.75,-0.5
maha,4,away,2296,0.75,0.75,0
maha,4,away,2297,0.75,2,1.25
maha,4,away,2298,-0.5,-0.25,0.25
maha,4,away,2299,0.25,-0.25,-0.5
maha,4,away,2300,2,-0,-2
maha,4,away,2301,0.75,-1.25,-2
maha,4,away,2302,1.25,1.75,0.5
maha,4,away,2303,0.75,0.25,-0.5
maha,4,away,2304,1.25,1,-0.25
maha,4,away,2305,-1,-0,1
maha,4,away,2306,0.25,-0.75,-1
maha,4,away,2307,-0,-1.5,-1.5
maha,4,away,2308,1.75,0.5,-1.25
maha,4,away,2309,0.5,-0,-0.5
maha,4,away,2310,-1.25,-0.75,0.5
maha,4,away,2311,0.5,-0,-0.5
maha,4,away,2312,-0.75,-1.25,-0.5
maha,4,away,2313,1.25,0.75,-0.5
maha,4,away,2314,-0.75,-1.75,-1
maha,4,away,2315,0.5,-0.25,-0.75
maha,4,away,2316,-0.75,-0.5,0.25
maha,4,away,2317,-1.25,-1,0.25
maha,4,away,2318,1,1,0
maha,4,away,2319,-0.75,-0,0.75
maha,4,away,2320,0.25,-0.5,-0.75
maha,4,away,2321,-0.75,1,1.75
maha,4,away,2322,1.25,0.75,-0.5
maha,4,away,2323,1.5,-0.25,-1.75
maha,4,away,2324,1,-0,-1
maha,4,away,2325,0.5,-0.5,-1
maha,4,away,2326,1,1.75,0.75
maha,4,away,2327,1.25,0.5,-0.75
maha,4,away,2328,1,0.75,-0.25
maha,4,away,2329,-0.5,-0.5,0
maha,4,away,2330,1,-0,-1
maha,4,away,2331,-0,0.75,0.75
maha,4,away,2332,1.25,0.5,-0.75
maha,4,away,2333,0.75,-0,-0.75
maha,4,away,2334,0.5,1,0.5
maha,4,away,2335,-1,-0,1
maha,4,away,2336,1,-0.5,-1.5
maha,4,away,2337,0.5,1,0.5
maha,4,away,2338,0.25,0.5,0.25
maha,4,away,2339,-0,1,1
maha,4,away,2340,1.5,-0,-1.5
maha,4,away,2341,0.5,0.75,0.25
maha,4,away,2342,0.25,0.75,0.5
maha,4,away,2343,-1,0.75,1.75
maha,4,away,2344,-2,-1.75,0.25
maha,4,away,2345,-0,0.75,0.75
maha,4,away,2346,0.5,0.25,-0.25
maha,4,away,2347,0.5,0.75,0.25
maha,4,away,2348,0.75,0.5,-0.25
maha,4,away,2349,1.25,0.25,-1
maha,4,away,2350,-1.75,-1.25,0.5
maha,4,away,2351,-0,0.25,0.25
maha,4,away,2352,1.25,0.75,-0.5
maha,4,away,2353,1.25,0.75,-0.5
maha,4,away,2354,0.25,2,1.75
maha,4,away,2355,1,0.75,-0.25
maha,4,away,2356,1.5,1.5,0
maha,4,away,2357,-0.25,0.25,0.5
maha,4,away,2358,0.75,1.5,0.75
maha,4,away,2359,2,1.75,-0.25
maha,4,away,2360,-0.75,-1.25,-0.5
maha,4,away,2361,0.75,1.25,0.5
maha,4,away,2362,0.25,-1.25,-1.5
maha,4,away,2363,-0.75,-0,0.75
maha,4,away,2364,-0,0.5,0.5
maha,4,away,2365,-0,0.25,0.25
maha,4,away,2366,0.25,-0,-0.25
maha,4,away,2367,1,0.5,-0.5
maha,4,away,2368,2,1,-1
maha,4,away,2369,-0.5,0.75,1.25
maha,4,away,2370,1.75,1.5,-0.25
maha,4,away,2371,-0,0.75,0.75
maha,4,away,2372,0.5,-0,-0.5
maha,4,away,2373,1.25,1.25,0
maha,4,away,2374,-1,0.75,1.75
maha,4,away,2375,0.75,1.5,0.75
maha,4,away,2376,-1,-0,1
maha,4,away,2377,-1.25,0.25,1.5
maha,4,away,2378,1,0.75,-0.25
maha,4,away,2379,-0,-0,0
maha,4,away,2380,1,-0,-1
maha,4,away,2381,-0.25,-1.25,-1
maha,4,away,2382,1.5,-0,-1.5
maha,4,away,2383,-0.5,-1.5,-1
maha,4,away,2384,-1.25,-0.5,0.75
maha,4,away,2385,1,1,0
maha,4,away,2386,0.5,1.25,0.75
maha,4,away,2387,0.75,1,0.25
maha,4,away,2388,0.75,1.25,0.5
maha,4,away,2389,1,0.25,-0.75
maha,4,away,2390,1.25,0.5,-0.75
maha,4,away,2391,0.5,1,0.5
maha,4,away,2392,-1,0.75,1.75
maha,4,away,2393,-0,0.5,0.5
maha,4,away,2394,0.75,0.25,-0.5
maha,4,away,2395,0.25,1.25,1
maha,4,away,2396,1.75,1.75,0
maha,4,away,2397,1.25,-0.25,-1.5
maha,4,away,2398,0.25,-0,-0.25
maha,4,away,2399,0.5,-0.5,-1
maha,4,away,2400,0.75,1.5,0.75
maha,4,away,2401,1.25,1.25,0
maha,4,away,2402,1,-1,-2
maha,4,away,2403,0.75,-1.25,-2
maha,4,away,2404,-0.25,-1,-0.75
maha,4,away,2405,-0.25,-0.75,-0.5
maha,4,away,2406,0.75,1.75,1
maha,4,away,2407,0.5,-0,-0.5
maha,4,away,2408,0.75,1.25,0.5
maha,4,away,2409,0.75,-0.25,-1
maha,4,away,2410,-0.25,0.25,0.5
maha,4,away,2411,0.75,0.75,0
maha,4,away,2412,1,0.5,-0.5
maha,4,away,2413,1.25,1,-0.25
maha,4,away,2414,1.25,0.75,-0.5
maha,4,away,2415,1.25,0.5,-0.75
maha,4,away,2416,0.5,1.5,1
maha,4,away,2417,0.75,1,0.25
maha,4,away,2418,1.5,1.5,0
maha,4,away,2419,0.25,0.5,0.25
maha,4,away,2420,-0.25,-0,0.25
maha,4,away,2421,-0.5,-0.25,0.25
maha,4,away,2422,0.25,0.5,0.25
maha,4,away,2423,1,1,0
maha,4,away,2424,0.5,0.25,-0.25
maha,4,away,2425,1,-0.75,-1.75
maha,4,away,2426,0.5,-0,-0.5
maha,4,away,2427,1,0.5,-0.5
maha,4,away,2428,0.5,1.25,0.75
maha,4,away,2429,0.5,-0,-0.5
maha,4,away,2430,-0.5,-0.5,0
maha,4,away,2431,-0.5,-0.5,0
maha,4,away,2432,1.25,1.5,0.25
maha,4,away,2433,0.75,-0.25,-1
maha,4,away,2434,0.5,-0,-0.5
maha,4,away,2435,1,0.25,-0.75
maha,4,away,2436,-0.5,-0.5,0
maha,4,away,2437,1.25,1,-0.25
