method,delta,match.poss,match.id,control,timeout,effect
propensity.nocalip,2,away,1479,-1,-2,-1
propensity.nocalip,2,away,1480,2.5,1,-1.5
propensity.nocalip,2,away,1481,2,1,-1
propensity.nocalip,2,away,1482,-1,-1,0
propensity.nocalip,2,away,1483,0.5,2,1.5
propensity.nocalip,2,away,1484,-1.5,-0.5,1
propensity.nocalip,2,away,1485,-0,1,1
propensity.nocalip,2,away,1486,-1.5,-1,0.5
propensity.nocalip,2,away,1487,-0.5,2,2.5
propensity.nocalip,2,away,1488,-0,-0,0
propensity.nocalip,2,away,1489,1,0.5,-0.5
propensity.nocalip,2,away,1490,2,1.5,-0.5
propensity.nocalip,2,away,1491,1.5,1.5,0
propensity.nocalip,2,away,1492,-1,-1,0
propensity.nocalip,2,away,1493,1.5,1,-0.5
propensity.nocalip,2,away,1494,-2.5,-2,0.5
propensity.nocalip,2,away,1495,-0.5,1.5,2
propensity.nocalip,2,away,1496,-0,-0.5,-0.5
propensity.nocalip,2,away,1497,-0,1.5,1.5
propensity.nocalip,2,away,1498,-0,2,2
propensity.nocalip,2,away,1499,-0,2,2
propensity.nocalip,2,away,1500,1,1,0
propensity.nocalip,2,away,1501,-0,1,1
propensity.nocalip,2,away,1502,1,-0,-1
propensity.nocalip,2,away,1503,-0,1.5,1.5
propensity.nocalip,2,away,1504,1,1,0
propensity.nocalip,2,away,1505,-0,1,1
propensity.nocalip,2,away,1506,0.5,-1.5,-2
propensity.nocalip,2,away,1507,-0,1,1
propensity.nocalip,2,away,1508,1,2.5,1.5
propensity.nocalip,2,away,1509,1.5,0.5,-1
propensity.nocalip,2,away,1510,1,1,0
propensity.nocalip,2,away,1511,-0.5,2,2.5
propensity.nocalip,2,away,1512,1.5,0.5,-1
propensity.nocalip,2,away,1513,2,2,0
propensity.nocalip,2,away,1514,2,0.5,-1.5
propensity.nocalip,2,away,1515,1.5,-0,-1.5
propensity.nocalip,2,away,1516,-1,1.5,2.5
propensity.nocalip,2,away,1517,1,1.5,0.5
propensity.nocalip,2,away,1518,2,-0.5,-2.5
propensity.nocalip,2,away,1519,-0,-1.5,-1.5
propensity.nocalip,2,away,1520,-1,1,2
propensity.nocalip,2,away,1521,2,-0,-2
propensity.nocalip,2,away,1522,1.5,1.5,0
propensity.nocalip,2,away,1523,-1,-1,0
propensity.nocalip,2,away,1524,-0,1,1
propensity.nocalip,2,away,1525,-1,-1,0
propensity.nocalip,2,away,1526,1.5,1,-0.5
propensity.nocalip,2,away,1527,-0,-0.5,-0.5
propensity.nocalip,2,away,1528,-0,-1,-1
propensity.nocalip,2,away,1529,-0,1,1
propensity.nocalip,2,away,1530,1,1.5,0.5
propensity.nocalip,2,away,1531,0.5,1,0.5
propensity.nocalip,2,away,1532,1,-0,-1
propensity.nocalip,2,away,1533,1,-1.5,-2.5
propensity.nocalip,2,away,1534,-0,2,2
propensity.nocalip,2,away,1535,-1,-0,1
propensity.nocalip,2,away,1536,1,2,1
propensity.nocalip,2,away,1537,1,2.5,1.5
propensity.nocalip,2,away,1538,2.5,1,-1.5
propensity.nocalip,2,away,1539,-0,0.5,0.5
propensity.nocalip,2,away,1540,0.5,2.5,2
propensity.nocalip,2,away,1541,2,1,-1
propensity.nocalip,2,away,1542,1,1,0
propensity.nocalip,2,away,1543,2,1.5,-0.5
propensity.nocalip,2,away,1544,-0,-0,0
propensity.nocalip,2,away,1545,1.5,1.5,0
propensity.nocalip,2,away,1546,-0,2,2
propensity.nocalip,2,away,1547,-0,-0,0
propensity.nocalip,2,away,1548,1,2.5,1.5
propensity.nocalip,2,away,1549,1,1,0
propensity.nocalip,2,away,1550,-0,2,2
propensity.nocalip,2,away,1551,2,0.5,-1.5
propensity.nocalip,2,away,1552,1,1,0
propensity.nocalip,2,away,1553,2.5,2.5,0
propensity.nocalip,2,away,1554,1,1,0
propensity.nocalip,2,away,1555,-1,0.5,1.5
propensity.nocalip,2,away,1556,1,0.5,-0.5
propensity.nocalip,2,away,1557,2,2,0
propensity.nocalip,2,away,1558,1.5,1,-0.5
propensity.nocalip,2,away,1559,-0.5,0.5,1
propensity.nocalip,2,away,1560,2.5,1,-1.5
propensity.nocalip,2,away,1561,-1.5,1,2.5
propensity.nocalip,2,away,1562,3,-0,-3
propensity.nocalip,2,away,1563,1,2,1
propensity.nocalip,2,away,1564,-0,2,2
propensity.nocalip,2,away,1565,1.5,1.5,0
propensity.nocalip,2,away,1566,1.5,2,0.5
propensity.nocalip,2,away,1567,0.5,-1,-1.5
propensity.nocalip,2,away,1568,-0,2.5,2.5
propensity.nocalip,2,away,1569,1.5,0.5,-1
propensity.nocalip,2,away,1570,1,1.5,0.5
propensity.nocalip,2,away,1571,1.5,1.5,0
propensity.nocalip,2,away,1572,2,1.5,-0.5
propensity.nocalip,2,away,1573,-0,2.5,2.5
propensity.nocalip,2,away,1574,-0,1,1
propensity.nocalip,2,away,1575,1.5,1.5,0
propensity.nocalip,2,away,1576,0.5,2,1.5
propensity.nocalip,2,away,1577,-0.5,2.5,3
propensity.nocalip,2,away,1578,2,-0.5,-2.5
propensity.nocalip,2,away,1579,1,2,1
propensity.nocalip,2,away,1580,-0,1,1
propensity.nocalip,2,away,1581,-0,1,1
propensity.nocalip,2,away,1582,-0,-1,-1
propensity.nocalip,2,away,1583,1.5,1,-0.5
propensity.nocalip,2,away,1584,1.5,1.5,0
propensity.nocalip,2,away,1585,1,-0.5,-1.5
propensity.nocalip,2,away,1586,1,0.5,-0.5
propensity.nocalip,2,away,1587,1,-0,-1
propensity.nocalip,2,away,1588,-1,-1.5,-0.5
propensity.nocalip,2,away,1589,1.5,2.5,1
propensity.nocalip,2,away,1590,-1,-1,0
propensity.nocalip,2,away,1591,2,1,-1
propensity.nocalip,2,away,1592,2,0.5,-1.5
propensity.nocalip,2,away,1593,0.5,-0,-0.5
propensity.nocalip,2,away,1594,-0.5,-0,0.5
propensity.nocalip,2,away,1595,1.5,1,-0.5
propensity.nocalip,2,away,1596,-0,2,2
propensity.nocalip,2,away,1597,-0,-0,0
propensity.nocalip,2,away,1598,-1,-0.5,0.5
propensity.nocalip,2,away,1599,0.5,1,0.5
propensity.nocalip,2,away,1600,-0,-0,0
propensity.nocalip,2,away,1601,1,1.5,0.5
propensity.nocalip,2,away,1602,-0,0.5,0.5
propensity.nocalip,2,away,1603,-0,2,2
propensity.nocalip,2,away,1604,0.5,-0,-0.5
propensity.nocalip,2,away,1605,-0.5,-3.5,-3
propensity.nocalip,2,away,1606,-0,0.5,0.5
propensity.nocalip,2,away,1607,1,2,1
propensity.nocalip,2,away,1608,-2.5,-1,1.5
propensity.nocalip,2,away,1609,1.5,1,-0.5
propensity.nocalip,2,away,1610,1,1.5,0.5
propensity.nocalip,2,away,1611,1.5,1,-0.5
propensity.nocalip,2,away,1612,1,0.5,-0.5
propensity.nocalip,2,away,1613,-0,-0,0
propensity.nocalip,2,away,1614,-0,2,2
propensity.nocalip,2,away,1615,-1,-0,1
propensity.nocalip,2,away,1616,1.5,0.5,-1
propensity.nocalip,2,away,1617,-0.5,0.5,1
propensity.nocalip,2,away,1618,-0.5,-0.5,0
propensity.nocalip,2,away,1619,-0,-0.5,-0.5
propensity.nocalip,2,away,1620,-0.5,1,1.5
propensity.nocalip,2,away,1621,0.5,2,1.5
propensity.nocalip,2,away,1622,1.5,0.5,-1
propensity.nocalip,2,away,1623,2.5,-0,-2.5
propensity.nocalip,2,away,1624,0.5,-0,-0.5
propensity.nocalip,2,away,1625,-0,1,1
propensity.nocalip,2,away,1626,1.5,-0,-1.5
propensity.nocalip,2,away,1627,-1,-1,0
propensity.nocalip,2,away,1628,2.5,2.5,0
propensity.nocalip,2,away,1629,0.5,0.5,0
propensity.nocalip,2,away,1630,-1,-0,1
propensity.nocalip,2,away,1631,1,2,1
propensity.nocalip,2,away,1632,-1,-0,1
propensity.nocalip,2,away,1633,-1.5,1,2.5
propensity.nocalip,2,away,1634,1.5,1.5,0
propensity.nocalip,2,away,1635,-0,-0,0
propensity.nocalip,2,away,1636,3,1,-2
propensity.nocalip,2,away,1637,-1,-0,1
propensity.nocalip,2,away,1638,1,1.5,0.5
propensity.nocalip,2,away,1639,1,-0,-1
propensity.nocalip,2,away,1640,-0,-0,0
propensity.nocalip,2,away,1641,-0.5,-0.5,0
propensity.nocalip,2,away,1642,0.5,0.5,0
propensity.nocalip,2,away,1643,-0,1,1
propensity.nocalip,2,away,1644,-0,-1,-1
propensity.nocalip,2,away,1645,2.5,1.5,-1
propensity.nocalip,2,away,1646,1.5,0.5,-1
propensity.nocalip,2,away,1647,1,-0,-1
propensity.nocalip,2,away,1648,-0.5,-1,-0.5
propensity.nocalip,2,away,1649,1,-0,-1
propensity.nocalip,2,away,1650,-0,-0.5,-0.5
propensity.nocalip,2,away,1651,-0,-3,-3
propensity.nocalip,2,away,1652,-0.5,2,2.5
propensity.nocalip,2,away,1653,2.5,0.5,-2
propensity.nocalip,2,away,1654,-0,2,2
propensity.nocalip,2,away,1655,1,1,0
propensity.nocalip,2,away,1656,2,1,-1
propensity.nocalip,2,away,1657,1.5,-0,-1.5
propensity.nocalip,2,away,1658,1,-0.5,-1.5
propensity.nocalip,2,away,1659,2,2.5,0.5
propensity.nocalip,2,away,1660,0.5,2.5,2
propensity.nocalip,2,away,1661,2,1,-1
propensity.nocalip,2,away,1662,-0,1.5,1.5
propensity.nocalip,2,away,1663,-0,1,1
propensity.nocalip,2,away,1664,-0,1,1
propensity.nocalip,2,away,1665,1.5,2.5,1
propensity.nocalip,2,away,1666,1,-0,-1
propensity.nocalip,2,away,1667,-0,1.5,1.5
propensity.nocalip,2,away,1668,-1,-0,1
propensity.nocalip,2,away,1669,1.5,1.5,0
propensity.nocalip,2,away,1670,2.5,1,-1.5
propensity.nocalip,2,away,1671,-0.5,-0,0.5
propensity.nocalip,2,away,1672,-1,-2,-1
propensity.nocalip,2,away,1673,1,1,0
propensity.nocalip,2,away,1674,1,-1,-2
propensity.nocalip,2,away,1675,1,1,0
propensity.nocalip,2,away,1676,2,1,-1
propensity.nocalip,2,away,1677,1.5,0.5,-1
propensity.nocalip,2,away,1678,1.5,-0,-1.5
propensity.nocalip,2,away,1679,-0,1,1
propensity.nocalip,2,away,1680,1,-0,-1
propensity.nocalip,2,away,1681,-0,-1,-1
propensity.nocalip,2,away,1682,0.5,-0,-0.5
propensity.nocalip,2,away,1683,2.5,2,-0.5
propensity.nocalip,2,away,1684,-0,2.5,2.5
propensity.nocalip,2,away,1685,1,2,1
propensity.nocalip,2,away,1686,0.5,0.5,0
propensity.nocalip,2,away,1687,-0.5,0.5,1
propensity.nocalip,2,away,1688,-1,1.5,2.5
propensity.nocalip,2,away,1689,-0.5,-0,0.5
propensity.nocalip,2,away,1690,1.5,0.5,-1
propensity.nocalip,2,away,1691,-0.5,1,1.5
propensity.nocalip,2,away,1692,2,-0,-2
propensity.nocalip,2,away,1693,1,-0,-1
propensity.nocalip,2,away,1694,1,2,1
propensity.nocalip,2,away,1695,-0,1,1
propensity.nocalip,2,away,1696,-2,-0,2
propensity.nocalip,2,away,1697,1.5,1.5,0
propensity.nocalip,2,away,1698,-0,-0,0
propensity.nocalip,2,away,1699,2,1,-1
propensity.nocalip,2,away,1700,-0,-0,0
propensity.nocalip,2,away,1701,-0,1,1
propensity.nocalip,2,away,1702,0.5,1,0.5
propensity.nocalip,2,away,1703,0.5,1,0.5
propensity.nocalip,2,away,1704,1.5,0.5,-1
propensity.nocalip,2,away,1705,-0.5,0.5,1
propensity.nocalip,2,away,1706,-1,-1,0
propensity.nocalip,2,away,1707,-0,1,1
propensity.nocalip,2,away,1708,-0.5,0.5,1
propensity.nocalip,2,away,1709,-0,1.5,1.5
propensity.nocalip,2,away,1710,0.5,1,0.5
propensity.nocalip,2,away,1711,-1,-0.5,0.5
propensity.nocalip,2,away,1712,-0,-0,0
propensity.nocalip,2,away,1713,1,2,1
propensity.nocalip,2,away,1714,-0,-1,-1
propensity.nocalip,2,away,1715,-0,2,2
propensity.nocalip,2,away,1716,1.5,0.5,-1
propensity.nocalip,2,away,1717,2,0.5,-1.5
propensity.nocalip,2,away,1718,1.5,2.5,1
propensity.nocalip,2,away,1719,-1,-0.5,0.5
propensity.nocalip,2,away,1720,2,-0.5,-2.5
propensity.nocalip,2,away,1721,1,-2,-3
propensity.nocalip,2,away,1722,-2,-1,1
propensity.nocalip,2,away,1723,2,1,-1
propensity.nocalip,2,away,1724,1,1,0
propensity.nocalip,2,away,1725,-0,-0.5,-0.5
propensity.nocalip,2,away,1726,-0,-1,-1
propensity.nocalip,2,away,1727,2,-0,-2
propensity.nocalip,2,away,1728,-0.5,-0,0.5
propensity.nocalip,2,away,1729,2.5,0.5,-2
propensity.nocalip,2,away,1730,2,-0.5,-2.5
propensity.nocalip,2,away,1731,-0,-0,0
propensity.nocalip,2,away,1732,-0,0.5,0.5
propensity.nocalip,2,away,1733,-1,-0,1
propensity.nocalip,2,away,1734,1.5,2.5,1
propensity.nocalip,2,away,1735,1,1,0
propensity.nocalip,2,away,1736,1,2,1
propensity.nocalip,2,away,1737,1.5,1,-0.5
propensity.nocalip,2,away,1738,1,-0,-1
propensity.nocalip,2,away,1739,1,2.5,1.5
propensity.nocalip,2,away,1740,1,0.5,-0.5
propensity.nocalip,2,away,1741,1.5,0.5,-1
propensity.nocalip,2,away,1742,1.5,3,1.5
propensity.nocalip,2,away,1743,2,-0,-2
propensity.nocalip,2,away,1744,0.5,1,0.5
propensity.nocalip,2,away,1745,-0,-0,0
propensity.nocalip,2,away,1746,-0,-1.5,-1.5
propensity.nocalip,2,away,1747,2,-0,-2
propensity.nocalip,2,away,1748,-0,1,1
propensity.nocalip,2,away,1749,2.5,0.5,-2
propensity.nocalip,2,away,1750,2,2.5,0.5
propensity.nocalip,2,away,1751,-0,1,1
propensity.nocalip,2,away,1752,1,-0.5,-1.5
propensity.nocalip,2,away,1753,-0,-1,-1
propensity.nocalip,2,away,1754,1.5,1.5,0
propensity.nocalip,2,away,1755,1,1,0
propensity.nocalip,2,away,1756,-1,1.5,2.5
propensity.nocalip,2,away,1757,1,1,0
propensity.nocalip,2,away,1758,2,1,-1
propensity.nocalip,2,away,1759,1,1,0
propensity.nocalip,2,away,1760,-0,1,1
propensity.nocalip,2,away,1761,-0,1.5,1.5
propensity.nocalip,2,away,1762,0.5,0.5,0
propensity.nocalip,2,away,1763,2.5,1.5,-1
propensity.nocalip,2,away,1764,1,-0,-1
propensity.nocalip,2,away,1765,-1.5,-1.5,0
propensity.nocalip,2,away,1766,1,-0,-1
propensity.nocalip,2,away,1767,-0.5,-0,0.5
propensity.nocalip,2,away,1768,-1,-1,0
propensity.nocalip,2,away,1769,2,2,0
propensity.nocalip,2,away,1770,1.5,2.5,1
propensity.nocalip,2,away,1771,0.5,-0.5,-1
propensity.nocalip,2,away,1772,-1,-1,0
propensity.nocalip,2,away,1773,3,1.5,-1.5
propensity.nocalip,2,away,1774,-0,-1.5,-1.5
propensity.nocalip,2,away,1775,1.5,2,0.5
propensity.nocalip,2,away,1776,1.5,0.5,-1
propensity.nocalip,2,away,1777,1,1,0
propensity.nocalip,2,away,1778,1,1,0
propensity.nocalip,2,away,1779,1,1.5,0.5
propensity.nocalip,2,away,1780,0.5,1.5,1
propensity.nocalip,2,away,1781,-0,-0.5,-0.5
propensity.nocalip,2,away,1782,1,-0,-1
propensity.nocalip,2,away,1783,-0,1,1
propensity.nocalip,2,away,1784,2.5,0.5,-2
propensity.nocalip,2,away,1785,2,0.5,-1.5
propensity.nocalip,2,away,1786,-1.5,1,2.5
propensity.nocalip,2,away,1787,-0,-0,0
propensity.nocalip,2,away,1788,1,1,0
propensity.nocalip,2,away,1789,1.5,2.5,1
propensity.nocalip,2,away,1790,-0,-2,-2
propensity.nocalip,2,away,1791,-0,1,1
propensity.nocalip,2,away,1792,1,-0,-1
propensity.nocalip,2,away,1793,1,0.5,-0.5
propensity.nocalip,2,away,1794,-0,-0,0
propensity.nocalip,2,away,1795,-0.5,1.5,2
propensity.nocalip,2,away,1796,-2,-1,1
propensity.nocalip,2,away,1797,-0,-1.5,-1.5
propensity.nocalip,2,away,1798,1,1,0
propensity.nocalip,2,away,1799,-0.5,-0.5,0
propensity.nocalip,2,away,1800,0.5,1.5,1
propensity.nocalip,2,away,1801,1,2,1
propensity.nocalip,2,away,1802,-0,-0.5,-0.5
propensity.nocalip,2,away,1803,2.5,1,-1.5
propensity.nocalip,2,away,1804,1,1,0
propensity.nocalip,2,away,1805,1.5,1.5,0
propensity.nocalip,2,away,1806,-0,1,1
propensity.nocalip,2,away,1807,-0,-0,0
propensity.nocalip,2,away,1808,1.5,3,1.5
propensity.nocalip,2,away,1809,-2.5,-0.5,2
propensity.nocalip,2,away,1810,1,-0,-1
propensity.nocalip,2,away,1811,1,-1,-2
propensity.nocalip,2,away,1812,1,1,0
propensity.nocalip,2,away,1813,1,1,0
propensity.nocalip,2,away,1814,1,-0,-1
propensity.nocalip,2,away,1815,2,1,-1
propensity.nocalip,2,away,1816,1.5,1.5,0
propensity.nocalip,2,away,1817,3,2,-1
propensity.nocalip,2,away,1818,2,-0,-2
propensity.nocalip,2,away,1819,1,-0.5,-1.5
propensity.nocalip,2,away,1820,-0.5,1,1.5
propensity.nocalip,2,away,1821,-1,-0.5,0.5
propensity.nocalip,2,away,1822,1,2,1
propensity.nocalip,2,away,1823,0.5,1.5,1
propensity.nocalip,2,away,1824,2,-0,-2
propensity.nocalip,2,away,1825,-1,-0,1
propensity.nocalip,2,away,1826,1.5,2.5,1
propensity.nocalip,2,away,1827,0.5,0.5,0
propensity.nocalip,2,away,1828,-0,2,2
propensity.nocalip,2,away,1829,1.5,1.5,0
propensity.nocalip,2,away,1830,-0,0.5,0.5
propensity.nocalip,2,away,1831,0.5,2,1.5
propensity.nocalip,2,away,1832,1.5,2.5,1
propensity.nocalip,2,away,1833,0.5,2.5,2
propensity.nocalip,2,away,1834,-0,2.5,2.5
propensity.nocalip,2,away,1835,-1,-0,1
propensity.nocalip,2,away,1836,-1,-2.5,-1.5
propensity.nocalip,2,away,1837,-1,1.5,2.5
propensity.nocalip,2,away,1838,-0,1,1
propensity.nocalip,2,away,1839,2,0.5,-1.5
propensity.nocalip,2,away,1840,1.5,2,0.5
propensity.nocalip,2,away,1841,1,1,0
propensity.nocalip,2,away,1842,-1.5,-1.5,0
propensity.nocalip,2,away,1843,-0,-1.5,-1.5
propensity.nocalip,2,away,1844,1,-0,-1
propensity.nocalip,2,away,1845,-0.5,-0.5,0
propensity.nocalip,2,away,1846,2,3.5,1.5
propensity.nocalip,2,away,1847,1,1,0
propensity.nocalip,2,away,1848,-0,1.5,1.5
propensity.nocalip,2,away,1849,-1,-2.5,-1.5
propensity.nocalip,2,away,1850,1,2.5,1.5
propensity.nocalip,2,away,1851,1,-0.5,-1.5
propensity.nocalip,2,away,1852,0.5,3,2.5
propensity.nocalip,2,away,1853,3,1.5,-1.5
propensity.nocalip,2,away,1854,2,1,-1
propensity.nocalip,2,away,1855,1.5,-0,-1.5
propensity.nocalip,2,away,1856,-0,-0,0
propensity.nocalip,2,away,1857,1,-0,-1
propensity.nocalip,2,away,1858,-1,-2,-1
propensity.nocalip,2,away,1859,2,1,-1
propensity.nocalip,2,away,1860,-0,1.5,1.5
propensity.nocalip,2,away,1861,1,-0,-1
propensity.nocalip,2,away,1862,0.5,0.5,0
propensity.nocalip,2,away,1863,1,-0,-1
propensity.nocalip,2,away,1864,1,-0,-1
propensity.nocalip,2,away,1865,0.5,1,0.5
propensity.nocalip,2,away,1866,1.5,3,1.5
propensity.nocalip,2,away,1867,1,1.5,0.5
propensity.nocalip,2,away,1868,-0,-2.5,-2.5
propensity.nocalip,2,away,1869,2.5,2.5,0
propensity.nocalip,2,away,1870,-0,-1.5,-1.5
propensity.nocalip,2,away,1871,-0,-1.5,-1.5
propensity.nocalip,2,away,1872,2.5,1,-1.5
propensity.nocalip,2,away,1873,-0,-0,0
propensity.nocalip,2,away,1874,-0,2.5,2.5
propensity.nocalip,2,away,1875,-0,-1,-1
propensity.nocalip,2,away,1876,2.5,1,-1.5
propensity.nocalip,2,away,1877,1.5,1.5,0
propensity.nocalip,2,away,1878,1,0.5,-0.5
propensity.nocalip,2,away,1879,-1,-1.5,-0.5
propensity.nocalip,2,away,1880,1.5,1.5,0
propensity.nocalip,2,away,1881,-0,-0,0
propensity.nocalip,2,away,1882,2.5,0.5,-2
propensity.nocalip,2,away,1883,-1,-0.5,0.5
propensity.nocalip,2,away,1884,-1,0.5,1.5
propensity.nocalip,2,away,1885,2.5,1,-1.5
propensity.nocalip,2,away,1886,1.5,-0,-1.5
propensity.nocalip,2,away,1887,1,2.5,1.5
propensity.nocalip,2,away,1888,2.5,2,-0.5
propensity.nocalip,2,away,1889,0.5,-0.5,-1
propensity.nocalip,2,away,1890,2.5,1.5,-1
propensity.nocalip,2,away,1891,-0.5,2,2.5
propensity.nocalip,2,away,1892,1,1,0
propensity.nocalip,2,away,1893,-0.5,1,1.5
propensity.nocalip,2,away,1894,1,-0,-1
propensity.nocalip,2,away,1895,2.5,0.5,-2
propensity.nocalip,2,away,1896,-0,-0,0
propensity.nocalip,2,away,1897,-1,1,2
propensity.nocalip,2,away,1898,2,1,-1
propensity.nocalip,2,away,1899,0.5,-0,-0.5
propensity.nocalip,2,away,1900,-0.5,-0.5,0
propensity.nocalip,2,away,1901,1,1.5,0.5
propensity.nocalip,2,away,1902,0.5,0.5,0
propensity.nocalip,2,away,1903,-0,-0,0
propensity.nocalip,2,away,1904,1.5,0.5,-1
propensity.nocalip,2,away,1905,0.5,1.5,1
propensity.nocalip,2,away,1906,-0,-0,0
propensity.nocalip,2,away,1907,-1.5,1.5,3
propensity.nocalip,2,away,1908,2.5,-0.5,-3
propensity.nocalip,2,away,1909,-0.5,1,1.5
propensity.nocalip,2,away,1910,-0,-0.5,-0.5
propensity.nocalip,2,away,1911,1.5,-2,-3.5
propensity.nocalip,2,away,1912,3,1.5,-1.5
propensity.nocalip,2,away,1913,1,-0,-1
propensity.nocalip,2,away,1914,1.5,0.5,-1
propensity.nocalip,2,away,1915,1,1,0
propensity.nocalip,2,away,1916,-0,2.5,2.5
propensity.nocalip,2,away,1917,2,1,-1
propensity.nocalip,2,away,1918,-1,-0.5,0.5
propensity.nocalip,2,away,1919,1,0.5,-0.5
propensity.nocalip,2,away,1920,1,1.5,0.5
propensity.nocalip,2,away,1921,-0,1.5,1.5
propensity.nocalip,2,away,1922,2,2.5,0.5
propensity.nocalip,2,away,1923,-0.5,-0,0.5
propensity.nocalip,2,away,1924,1,1,0
propensity.nocalip,2,away,1925,-0,1.5,1.5
propensity.nocalip,2,away,1926,-0.5,-0,0.5
propensity.nocalip,2,away,1927,-1,1,2
propensity.nocalip,2,away,1928,-1,0.5,1.5
propensity.nocalip,2,away,1929,-0,1,1
propensity.nocalip,2,away,1930,-0,-0,0
propensity.nocalip,2,away,1931,-1,-0,1
propensity.nocalip,2,away,1932,1,-0,-1
propensity.nocalip,2,away,1933,-0.5,-0,0.5
propensity.nocalip,2,away,1934,2.5,1.5,-1
propensity.nocalip,2,away,1935,1,1,0
propensity.nocalip,2,away,1936,-0.5,-0.5,0
propensity.nocalip,2,away,1937,2,1.5,-0.5
propensity.nocalip,2,away,1938,-0,-0,0
propensity.nocalip,2,away,1939,2,0.5,-1.5
propensity.nocalip,2,away,1940,1,-0,-1
propensity.nocalip,2,away,1941,0.5,1.5,1
propensity.nocalip,2,away,1942,1,-1,-2
propensity.nocalip,2,away,1943,-0,1.5,1.5
propensity.nocalip,2,away,1944,1.5,0.5,-1
propensity.nocalip,2,away,1945,1.5,-0,-1.5
propensity.nocalip,2,away,1946,1.5,2.5,1
propensity.nocalip,2,away,1947,-0,2,2
propensity.nocalip,2,away,1948,1,0.5,-0.5
propensity.nocalip,2,away,1949,2.5,1.5,-1
propensity.nocalip,2,away,1950,-1.5,-1,0.5
propensity.nocalip,2,away,1951,2.5,2.5,0
propensity.nocalip,2,away,1952,-0,1,1
propensity.nocalip,2,away,1953,-0.5,1,1.5
propensity.nocalip,2,away,1954,1,-0,-1
propensity.nocalip,2,away,1955,1.5,1.5,0
propensity.nocalip,2,away,1956,-0.5,-0,0.5
propensity.nocalip,2,away,1957,1,1,0
propensity.nocalip,2,away,1958,1,1,0
propensity.nocalip,2,away,1959,1.5,1,-0.5
propensity.nocalip,2,away,1960,2,-0,-2
propensity.nocalip,2,away,1961,-3,-2.5,0.5
propensity.nocalip,2,away,1962,2.5,1.5,-1
propensity.nocalip,2,away,1963,1.5,2.5,1
propensity.nocalip,2,away,1964,-0,-0.5,-0.5
propensity.nocalip,2,away,1965,1.5,3,1.5
propensity.nocalip,2,away,1966,1,1.5,0.5
propensity.nocalip,2,away,1967,1,1,0
propensity.nocalip,2,away,1968,0.5,-0.5,-1
propensity.nocalip,2,away,1969,0.5,-0,-0.5
propensity.nocalip,2,away,1970,0.5,-0,-0.5
propensity.nocalip,2,away,1971,1.5,-0.5,-2
propensity.nocalip,2,away,1972,1.5,-0,-1.5
propensity.nocalip,2,away,1973,-0.5,-1,-0.5
propensity.nocalip,2,away,1974,0.5,-0,-0.5
propensity.nocalip,2,away,1975,1.5,0.5,-1
propensity.nocalip,2,away,1976,-1,-2,-1
propensity.nocalip,2,away,1977,0.5,0.5,0
propensity.nocalip,2,away,1978,2,-0,-2
propensity.nocalip,2,away,1979,1,-1,-2
propensity.nocalip,2,away,1980,-0.5,0.5,1
propensity.nocalip,2,away,1981,3,1.5,-1.5
propensity.nocalip,2,away,1982,-0.5,-0,0.5
propensity.nocalip,2,away,1983,-0,1,1
propensity.nocalip,2,away,1984,-0.5,1,1.5
propensity.nocalip,2,away,1985,-0.5,2.5,3
propensity.nocalip,2,away,1986,-0,-0.5,-0.5
propensity.nocalip,2,away,1987,-0,1.5,1.5
propensity.nocalip,2,away,1988,-0,2,2
propensity.nocalip,2,away,1989,0.5,-0,-0.5
propensity.nocalip,2,away,1990,-0,-0,0
propensity.nocalip,2,away,1991,1.5,1.5,0
propensity.nocalip,2,away,1992,2,1,-1
propensity.nocalip,2,away,1993,2,2,0
propensity.nocalip,2,away,1994,-0.5,-0.5,0
propensity.nocalip,2,away,1995,2.5,0.5,-2
propensity.nocalip,2,away,1996,2,2,0
propensity.nocalip,2,away,1997,3,2.5,-0.5
propensity.nocalip,2,away,1998,1,2.5,1.5
propensity.nocalip,2,away,1999,-2.5,-2,0.5
propensity.nocalip,2,away,2000,1,2,1
propensity.nocalip,2,away,2001,1.5,1,-0.5
propensity.nocalip,2,away,2002,2,1,-1
propensity.nocalip,2,away,2003,-0,1,1
propensity.nocalip,2,away,2004,1,-1,-2
propensity.nocalip,2,away,2005,1.5,-1,-2.5
propensity.nocalip,2,away,2006,1.5,2,0.5
propensity.nocalip,2,away,2007,-0.5,-2,-1.5
propensity.nocalip,2,away,2008,3,1.5,-1.5
propensity.nocalip,2,away,2009,2,1,-1
propensity.nocalip,2,away,2010,-1,-0,1
propensity.nocalip,2,away,2011,1.5,1.5,0
propensity.nocalip,2,away,2012,0.5,0.5,0
propensity.nocalip,2,away,2013,1.5,1.5,0
propensity.nocalip,2,away,2014,-1,0.5,1.5
propensity.nocalip,2,away,2015,2,-0.5,-2.5
propensity.nocalip,2,away,2016,2.5,0.5,-2
propensity.nocalip,2,away,2017,1.5,0.5,-1
propensity.nocalip,2,away,2018,1.5,-0.5,-2
propensity.nocalip,2,away,2019,2,1,-1
propensity.nocalip,2,away,2020,1.5,-0.5,-2
propensity.nocalip,2,away,2021,1.5,0.5,-1
propensity.nocalip,2,away,2022,-0,-2,-2
propensity.nocalip,2,away,2023,1.5,1,-0.5
propensity.nocalip,2,away,2024,1.5,1.5,0
